Time,IP1,Port1,IP2,Port2,Proto,1->2Bytes,2->1Bytes,1->2Pkts,2->1Pkts,packet_times,packet_sizes,packet_dirs
1603745175,192.168.1.74,57987,162.254.195.87,27019,17,112,64,1,1,1603745175002;1603745175518;,112;64;,1;2;
1603745176,192.168.1.74,51697,54.149.94.178,443,6,136,96,2,1,1603745176095;1603745176132;1603745176187;,96;96;40;,1;2;1;
1603745176,192.168.1.74,51696,3.232.144.130,443,6,153,131,2,1,1603745176202;1603745176336;1603745176387;,113;131;40;,1;2;1;
1603745176,192.168.1.74,51698,54.149.94.178,443,6,136,96,2,1,1603745176232;1603745176336;1603745176387;,96;96;40;,1;2;1;
1603745177,192.168.1.105,5353,224.0.0.251,5353,17,237,0,1,0,1603745177975;,237;,1;
1603745179,192.168.1.74,51697,54.149.94.178,443,6,98,40,1,1,1603745179140;1603745179307;,98;40;,1;2;
1603745179,192.168.1.74,51698,54.149.94.178,443,6,98,40,1,1,1603745179143;1603745179307;,98;40;,1;2;
1603745179,192.168.1.105,5353,224.0.0.251,5353,17,237,0,1,0,1603745179204;,237;,1;
1603745181,192.168.1.74,52940,140.82.114.25,443,6,70,106,1,2,1603745181865;1603745181865;1603745181969;,66;70;40;,2;1;2;
1603745182,192.168.1.73,55761,239.255.255.250,1900,17,153,0,1,0,1603745182892;,153;,1;
1603745184,192.168.1.74,57987,162.254.195.87,27019,17,112,0,1,0,1603745184047;,112;,1;
1603745185,192.168.1.67,5353,224.0.0.251,5353,17,105,0,1,0,1603745185961;,105;,1;
1603745186,192.168.1.74,51697,54.149.94.178,443,6,136,136,2,2,1603745186103;1603745186166;1603745186166;1603745186211;,96;40;96;40;,1;2;2;1;
1603745186,192.168.1.74,51696,3.232.144.130,443,6,113,242,1,3,1603745186196;1603745186259;1603745186259;1603745186259;,113;131;71;40;,1;2;2;2;
1603745186,192.168.1.74,51698,54.149.94.178,443,6,284,284,4,4,1603745186241;1603745186551;1603745186554;1603745186554;1603745186593;1603745186597;1603745186679;1603745186679;,96;96;40;96;52;40;96;52;,1;1;2;2;2;1;2;1;
1603745188,192.168.1.74,51697,54.149.94.178,443,6,40,729,1,1,1603745188829;1603745188882;,729;40;,2;1;
1603745193,192.168.1.74,57987,162.254.195.87,27019,17,112,0,1,0,1603745193103;,112;,1;
1603745196,192.168.1.74,51697,54.149.94.178,443,6,136,96,2,1,1603745196097;1603745196134;1603745196189;,96;96;40;,1;2;1;
1603745196,192.168.1.74,51698,54.149.94.178,443,6,136,136,2,2,1603745196234;1603745196305;1603745196305;1603745196357;,96;40;96;40;,1;2;2;1;
1603745199,192.168.1.74,51697,54.149.94.178,443,6,98,40,1,1,1603745199166;1603745199275;,98;40;,1;2;
1603745199,192.168.1.74,51698,54.149.94.178,443,6,98,40,1,1,1603745199169;1603745199275;,98;40;,1;2;
1603745200,192.168.1.105,5353,224.0.0.251,5353,17,469,0,2,0,1603745200092;1603745200095;,91;378;,1;1;
1603745202,192.168.1.74,57987,162.254.195.87,27019,17,112,64,1,1,1603745202118;1603745202551;,112;64;,1;2;
1603745205,192.168.1.67,5353,224.0.0.251,5353,17,105,0,1,0,1603745205929;,105;,1;
1603745206,192.168.1.74,51697,54.149.94.178,443,6,136,136,2,2,1603745206108;1603745206143;1603745206143;1603745206185;,96;40;96;40;,1;2;2;1;
1603745206,192.168.1.74,51698,54.149.94.178,443,6,136,136,2,2,1603745206231;1603745206340;1603745206340;1603745206386;,96;40;96;40;,1;2;2;1;
1603745211,192.168.1.74,57987,162.254.195.87,27019,17,112,0,1,0,1603745211137;,112;,1;
1603745212,192.168.1.78,5353,224.0.0.251,5353,17,69,0,1,0,1603745212074;,69;,1;
1603745216,192.168.1.74,51697,54.149.94.178,443,6,136,96,2,1,1603745216102;1603745216169;1603745216210;,96;96;40;,1;2;1;
1603745216,192.168.1.74,51698,54.149.94.178,443,6,136,96,2,1,1603745216240;1603745216375;1603745216424;,96;96;40;,1;2;1;
1603745219,192.168.1.74,51697,54.149.94.178,443,6,98,40,1,1,1603745219179;1603745219344;,98;40;,1;2;
1603745219,192.168.1.74,51698,54.149.94.178,443,6,98,40,1,1,1603745219182;1603745219344;,98;40;,1;2;
1603745220,192.168.1.74,57987,162.254.195.87,27019,17,112,0,1,0,1603745220147;,112;,1;
1603745221,192.168.1.74,51698,54.149.94.178,443,6,40,1118,1,1,1603745221187;1603745221232;,1118;40;,2;1;
1603745221,192.168.1.73,5353,224.0.0.251,5353,17,89,0,1,0,1603745221904;,89;,1;
