Time,IP1,Port1,IP2,Port2,Proto,1->2Bytes,2->1Bytes,1->2Pkts,2->1Pkts,packet_times,packet_sizes,packet_dirs
1603353617,192.168.1.191,4500,208.54.39.64,4500,17,29,0,1,0,1603353617524;,29;,1;
1603353618,192.168.1.191,65011,17.248.129.240,443,6,256,232,4,4,1603353618526;1603353618527;1603353618553;1603353618554;1603353618556;1603353618556;1603353618556;1603353618574;,76;52;64;76;52;52;52;64;,1;1;2;1;2;2;1;2;
1603353618,192.168.1.191,65013,17.248.188.37,443,6,64,0,1,0,1603353618998;,64;,1;
1603353619,192.168.1.191,65013,17.248.188.37,443,6,2861,12665,15,15,1603353619023;1603353619023;1603353619025;1603353619051;1603353619051;1603353619051;1603353619051;1603353619051;1603353619051;1603353619051;1603353619051;1603353619051;1603353619051;1603353619061;1603353619062;1603353619062;1603353619080;1603353619080;1603353619080;1603353619080;1603353619084;1603353619084;1603353619085;1603353619085;1603353619117;1603353619117;1603353619133;1603353619196;1603353619197;1603353619197;,60;52;723;52;1500;1500;1500;1500;384;52;52;52;52;132;618;151;355;355;52;52;52;1500;1214;52;618;151;52;1500;1141;52;,2;1;1;2;2;2;2;2;2;1;1;1;1;1;1;1;2;2;1;1;2;2;2;1;1;1;2;2;2;1;
1603353619,192.168.1.191,64388,40.78.253.3,443,6,52,86,1,1,1603353619490;1603353619490;,86;52;,2;1;
1603353620,192.168.1.191,64405,203.205.179.227,80,6,519,194,2,2,1603353620477;1603353620582;1603353620809;1603353620809;,467;52;142;52;,1;2;2;1;
1603353620,192.168.1.191,64372,54.149.94.178,443,6,161,161,2,2,1603353620743;1603353620793;1603353620795;1603353620795;,109;52;109;52;,1;2;2;1;
1603353620,192.168.1.191,64378,54.149.94.178,443,6,161,161,2,2,1603353620744;1603353620786;1603353620786;1603353620787;,109;52;109;52;,1;2;2;1;
1603353620,192.168.1.191,64379,54.149.94.178,443,6,161,161,2,2,1603353620744;1603353620793;1603353620793;1603353620794;,109;52;109;52;,1;2;2;1;
1603353620,192.168.1.191,64380,54.149.94.178,443,6,161,161,2,2,1603353620744;1603353620791;1603353620791;1603353620791;,109;52;109;52;,1;2;2;1;
1603353620,192.168.1.191,64388,40.78.253.3,443,6,139,135,2,2,1603353620890;1603353620936;1603353620936;1603353620937;,87;52;83;52;,1;2;2;1;
1603353621,192.168.1.255,57621,192.168.1.9,57621,17,0,144,0,2,1603353621625;1603353621625;,72;72;,2;2;
1603353622,192.168.1.255,57621,192.168.1.28,57621,17,0,72,0,1,1603353622444;,72;,2;
1603353623,192.168.1.28,27005,255.255.255.255,27015,17,183,0,3,0,1603353623060;1603353623264;1603353623468;,61;61;61;,1;1;1;
1603353623,192.168.1.21,5353,224.0.0.251,5353,17,1664,0,4,0,1603353623366;1603353623368;1603353623469;1603353623880;,360;502;348;454;,1;1;1;1;
1603353623,192.168.1.191,5353,192.168.1.21,5353,17,445,0,1,0,1603353623443;,445;,1;
1603353624,192.168.1.21,5353,224.0.0.251,5353,17,2834,0,6,0,1603353624082;1603353624087;1603353624090;1603353624393;1603353624397;1603353624595;,188;1464;142;382;456;202;,1;1;1;1;1;1;
1603353624,192.168.1.191,64498,35.231.223.125,443,6,135,183,2,3,1603353624802;1603353624803;1603353624804;1603353624887;1603353624887;,79;52;83;52;52;,2;1;1;2;2;
