Time,IP1,Port1,IP2,Port2,Proto,1->2Bytes,2->1Bytes,1->2Pkts,2->1Pkts,packet_times,packet_sizes,packet_dirs
1603073288,192.168.1.191,65191,54.203.112.76,443,6,1149,1405,6,4,1603073288174;1603073288174;1603073288174;1603073288219;1603073288219;1603073288219;1603073288228;1603073288228;1603073288314;1603073288314;,253;91;649;52;91;52;100;52;1162;52;,1;1;1;2;2;1;2;1;2;1;
1603073288,192.168.1.191,65192,54.203.112.76,443,6,1150,343,6,7,1603073288175;1603073288175;1603073288175;1603073288192;1603073288192;1603073288192;1603073288193;1603073288193;1603073288236;1603073288236;1603073288236;1603073288245;1603073288245;,254;91;649;91;52;52;52;52;40;40;40;40;40;,1;1;1;2;1;1;2;1;2;2;2;2;2;
1603073288,192.168.1.191,65189,54.203.112.76,443,6,1099,1326,5,3,1603073288176;1603073288176;1603073288176;1603073288228;1603073288228;1603073288228;1603073288311;1603073288311;,254;91;650;52;117;52;1157;52;,1;1;1;2;2;1;2;1;
1603073288,192.168.1.191,65190,54.203.112.76,443,6,2122,2643,9,6,1603073288176;1603073288176;1603073288176;1603073288194;1603073288194;1603073288228;1603073288228;1603073288228;1603073288241;1603073288241;1603073288241;1603073288311;1603073288311;1603073288390;1603073288390;,254;91;650;270;649;52;117;52;52;100;52;1162;52;1160;52;,1;1;1;1;1;2;2;1;2;2;1;2;1;2;1;
1603073288,192.168.1.1,53,192.168.1.191,64624,17,83,67,1,1,1603073288194;1603073288220;,67;83;,2;1;
1603073288,192.168.1.1,53,192.168.1.191,56944,17,149,67,1,1,1603073288194;1603073288215;,67;149;,2;1;
1603073288,192.168.1.1,0,192.168.1.191,0,1,0,112,0,2,1603073288215;1603073288220;,56;56;,2;2;
1603073288,192.168.1.1,53,192.168.1.191,57049,17,93,77,1,1,1603073288855;1603073288875;,77;93;,2;1;
1603073288,192.168.1.1,53,192.168.1.191,46228,17,105,77,1,1,1603073288855;1603073288869;,77;105;,2;1;
1603073289,192.168.1.191,65103,140.82.114.25,443,6,984,0,1,0,1603073289085;,984;,1;
1603073289,192.168.1.191,65199,54.214.87.230,443,6,156,195,3,3,1603073289119;1603073289119;1603073289119;1603073289119;1603073289119;1603073289166;,91;52;52;52;52;52;,2;2;1;1;1;2;
1603073289,192.168.1.1,53,192.168.1.191,65172,17,77,61,1,1,1603073289128;1603073289136;,61;77;,2;1;
1603073289,192.168.1.1,53,192.168.1.191,15423,17,89,61,1,1,1603073289128;1603073289136;,61;89;,2;1;
1603073289,192.168.1.191,65201,54.214.87.230,443,6,156,195,3,3,1603073289203;1603073289203;1603073289203;1603073289203;1603073289203;1603073289255;,91;52;52;52;52;52;,2;2;1;1;1;2;
1603073289,192.168.1.1,53,192.168.1.191,44967,17,124,66,1,1,1603073289230;1603073289236;,66;124;,2;1;
1603073289,192.168.1.1,53,192.168.1.191,26595,17,136,66,1,1,1603073289231;1603073289236;,66;136;,2;1;
1603073289,192.168.1.151,54026,192.168.1.191,65141,6,0,64,0,1,1603073289319;,64;,2;
1603073289,192.168.1.191,65140,142.250.68.67,443,6,104,0,2,0,1603073289321;1603073289804;,52;52;,1;1;
1603073289,192.168.1.1,53,192.168.1.191,52673,17,78,62,1,1,1603073289321;1603073289338;,62;78;,2;1;
1603073289,192.168.1.1,53,192.168.1.191,27401,17,90,62,1,1,1603073289321;1603073289341;,62;90;,2;1;
1603073289,192.168.1.191,65232,40.78.253.2,443,6,52,86,1,1,1603073289453;1603073289453;,86;52;,2;1;
1603073289,192.168.1.157,5353,224.0.0.251,5353,17,313,0,1,0,1603073289697;,313;,1;
1603073289,192.168.1.21,5353,224.0.0.251,5353,17,924,0,2,0,1603073289902;1603073289904;,422;502;,1;1;
1603073290,192.168.1.21,5353,224.0.0.251,5353,17,3614,0,8,0,1603073290004;1603073290414;1603073290619;1603073290622;1603073290625;1603073290927;1603073290930;1603073290931;,410;460;132;1464;198;186;308;456;,1;1;1;1;1;1;1;1;
1603073290,192.168.1.191,5353,192.168.1.21,5353,17,445,0,1,0,1603073290037;,445;,1;
